dsp_id	title	artists	isrc	usages	revenue
CpLLSBGsjbOOwLUMWzchcKuAJeBWer	phone people	Valerie Galvan|Martin Mccarty	HTJSB5370271	848951	822440296.32
XuSsxcVWWZkMCfqMpucPKSNnHFOciB	much wish everything	Michaela Newton|Michael Dixon|Daniel Larson|Angela Lee|Jennifer Mcbride	NEWFT3642156	576515	9.68772700833402
FngfxWgJSgqaaErlUDPPlzOfREoKiU	term without office question		AFGRZ2860692	349149	541371651639471.0
qtvzwfAMXdSuGmUBJMnmYZWeHlMZIH	rise leader time yeah	Daniel Torres	IQOHM1013126	440700	4.696184
fteHyzTNLwQjLIHoifyewkZwbtHFDw	western group effort never	Gabriel Douglas	MLJTA3164262	5761	1816397336.16
FdSLOzfTAzHSrCzZTPODWyzOpaPSbc	know blood husband	Cassandra Dickerson|William Little	HUNPC2503736	68657	38.7049655922
hQjARZdMBjBPsUIvJkMIfWbRvaoNcd	enter eye charge board	Lindsay Griffin|Jared Booth|Brian Pollard|Christopher Rodriguez|Christopher Wilson	LVUWI5018308	500533	746930445705217.0
FTqLQGXavUZyhNswOdRBqVqRoMDTLL	bar paper stay	Jeremy Fitzpatrick|Jennifer Perez|Chase Savage	AZACA1177787	482702	242729.3161967
EqmJaJjlMLYUnOeOdwTOljgHQVGPrS	stand product half degree	Gregory Smith|Ashley Robinson|Ashley Whitney|Jacob Castillo	TTEHX5394337	527530	28348047.961767
XThRKOenNwDryNMHPSubxeWRIWcQbW	Mr hear use second	Karina Andrade|Lisa Munoz|Stephanie Hernandez|William Moses	MULJI9553477	811172	2177.26
moaWByJzsVoxSZcZwNhydOSAAwUgqc	together who	Jesus Evans|Kyle Sanchez	SBPHN6505966	742335	54896447919214.0
jhzQVOyFTsDYDakdGnLCfKpxZSaLOX	upon teach	Rhonda Page|Angela Mcbride|Sean Gross|Kendra Crawford|Patricia Sparks	TMYJF9366374	845860	662285.0
XukCnlqZfJgyJwyvgioJefGruvAdtj	season effort start doctor	Dr. Andrea Wilson|Tristan Buchanan|Kyle Turner|Ruth Nguyen|Richard Wilson	BBNVN4098199	251818	748.3
ffzwDEIWdvKYnQVpEnsebEOSYfdemk		Rebecca Adams	TZSQI9836570	500368	161525034953993.0
BkBbFYgTGApUbAqxMCIbzMwnMDRKNI	war crime modern	Jeffrey Boyd|Timothy Trujillo|Paul Jackson|Alexander Buchanan	BAPCS1191583	433550	3.20447247
UYvyiZTJIMxsDMtgdOmLHudmYZmkan	effect great great good	Jessica Lee|Christian Hansen|Kenneth Chapman|Timothy Thomas|Christina Smith	CLKAB8999168	327282	353587870891.2
fYTpLFwdCQbIQYnaNptfoXwRJNMKDe		Elizabeth Stephens|Sharon Lopez|Jaclyn Harrison|David Fischer|Kimberly Sullivan	KEBZP6936794	820481	346159878600688.0
bmlGBvCcnIvodGjVPaPesMZOWlZowc	design group trade production	Joshua Diaz|Michael Alvarado|Dale Lucas|Ashlee Clark|Tammy Wright	MRZDT1361386	204845	917465930203.829
CJzzXddXGvhSAXdxzDbCGwPNjiDWye	he mind	Cristina Martinez|Mary Mitchell|Heidi Johnson	HUHMX0136793	592997	20899547.43
qaECmwGeOUrVIhfcZOlIjmODgKdITH	establish she plan	John Reed|Kelli Johnson|Laura Foster	SARRI7940471	822575	84761769761.0
bPGXvXufsjxTtElBHFjxFLUhFWAkPQ	choose let wife drop	Margaret Dougherty|Erin Mann|Melissa Young	SEKEJ2155193	832961	5200530.0
ygpTvwYBKquopUHsNMiZgGlHYaBukj	I citizen	Richard Black	WSTAO1289667	882712	142360.663715221
efMDDgpModBTyBERBbboQKItCdttvl	yourself space trial collection	James Wilson|Christopher Martinez	ISXSJ4818661	429353	89899036187.0
YCzUAGRurJZjkeGzmUBqOGOtqmIcdI	top hear paper	David Owens|Mary Moore	LSOOM0330026	323234	22464784162108.0
QStMtAztgQeHrggJNOXnfiFhlOMlsJ	first education	Thomas Becker|Jason Brewer|Shelly Obrien|Taylor Jones	ILYWO7099072		9718335.6273
vNwcoPNnoQfRqLrkzKyJyzpUSYtroK	radio goal miss similar	Alexis Sullivan	IEINE6714768	787709	99936064200.0
mhJSZBIDlGoWRBPubxGSECDciHhxNv	team walk away week	Anthony Jackson Jr.|Amy Brown|Peter Lee|Matthew Blevins	MZQLP7009090	651818	1588091124294.0
wWFDWvzeyeIoYjCzwNaLAzYZgOsgjH	meet citizen	Mr. Mitchell Russell	MYSGP8862427	69866	71247314.8
TQImgRNiIMHojGlKvZwEPLAmdRNtTJ	do assume candidate after	Sarah Rivera|Alan Cruz|Edward Boyd|Scott George	DJYRL1565889	454955	571.21
WhjBzWWDyDxblGbGccCAjWJNLeygwW	town nice science sure	Michelle Jones|Robert Moore|Robert Yoder|Samuel Smith|Victor Allen	UGFHK4993882	383262	7077.5
TanSbMdmRMhKfPoClPrqbXxCPVjhut	prepare body	John Montgomery|William Bass|Douglas Henderson|Joshua Ramos|Adrian Mitchell	PLFWB0703652	853935	1330237307194.5
lVCCggvOsWuyVFDbdfPXjpBXAoMdMQ	health benefit cup leg	Aaron Page|Maria Nolan|Leroy Powell	KNYIS5611861	386460	645720333.9142
LMYVDntDjVOGvEjyHXZITebyYgcIjQ	order middle	Deborah Castro|Jamie Rodriguez|Derek Bryant	PHDDO0798898	834488	41883687458.7
fOstFZOmSCfpBPUeWDYQWrgXNEJNrc	account opportunity letter	Ashley Wilkinson|Ashley Rogers|Destiny Stafford|Daniel Carr	FMGXN9675526	776030	7525610.359
SWkvOHgPHIEXAUgZDdYJsXAUtLWTIN	authority name hair easy	Grace Phillips|Ronald Kaiser|Aaron Vaughn|Zachary Johnson|Jesse Benjamin	GNHXM7824056	498498	5407.2229
fsaddxzXeZMgHWDsrhmMuHDgigcJAG	than foreign	Jeffrey Huynh|Blake Bass|Jeffrey Rangel|Shawn Campbell|Scott Contreras	FMXBU7924706	630318	4659449359469.0
zJYGBvqcsvFublHBdmeurVpJcfLgjb	recognize themselves protect window	Christopher Frazier|Stephen Campos	BYOGV0096641	398602	617.76
CVDjJSqVqaztKGbRYNKlDAlNYRQFow	phone deep pay measure	Sharon Dunn|Jamie Berg|Maria Watson	GYJKW1408657	848280	6010.6737662
IfxHXwXAztsZVgoShgqTPyDKPsBOVm	sense line school	Ryan Thomas|Paul Williams|Brandi Walters	MCSUU8955444	864317	67660583984.1
RNwPWyWEtEABnPUnBIuVexDBrolRUY	impact every	Austin Clay|Christina Gill|Michael Wallace	RODZC5864981	821116	9553519.51
bpXngawwZoxdkKpjZkgpvVGTzuITuq	shake appear politics town	Eric Hernandez|Benjamin Wilkerson	GMDBD0189861	812913	8813000.263901
ESsQcWLFcvBOZHfapWEfPNmfPHaLXu	country spring	James Holt|Peggy Johnson	UGOBU8365238	67870	33019245537.0
SzWQwUZoDuYxLtiDWqyXzwRMtTATji	will shoulder necessary four	Christine Evans	JOWZA9328048	167437	93493421824951.0
LkYbDCFNPTzPjINjzagMmoHFzVVAES	give study	Margaret Burns|Chad Daniels|Leslie Mullen|Donald Young	GTLVA7645419	956435	1908.191931622
iEHeUtzRCnmMkXsAMtoWlHTpihRpjU	energy speak picture should	Jennifer Matthews|Daniel Wood|Heather Dougherty|Emily Jimenez|Andrea Maddox	KWRRH6055672	668048	24421432.324331
ioPaePQCwZnbKvBKAxryOAIrZkUIxO	above life similar	Michael Williams|Christopher Merritt|Luke Cook	MUMQK3457447	736239	431768767984.0
wvwByCRGQQPdeifwQfIbXDMkqxwXyp	more body	Tammy Roach|Brooke Burnett|Jason Peterson|Christine Marsh|Shannon White	AFUTB4643640	442163	341.73130841
imZALjTxbyQExVTtNNZhfuuRFMUmOR	notice always	Clayton Juarez	RSBCJ0612723	917237	21710012.889
oplnZRlELZogcsWPFJRwGweMpIXbrx	public turn season	Robin Ford|Rebecca Lopez|Elizabeth Ferguson	GWZKL4851037	399419	78195061670.5841
vQQetwQtBRUjkStOAPQAXGMSjAhEWG	American early	Karen Ruiz|Mrs. Kim Wheeler MD|Kimberly Thompson|Jeffery Cherry|Randall Mason	ARQTG7480631	444122	9.2527
grfTfhusTEAriAloUdjsGiCIMAVaPP	consider sell there alone	Mary Sparks|Johnny Adams|Jessica Blankenship|Angela Perry	FMTWX4802651	335271	599166819076964.0
hjntthjDKvPVgYysksciVNjtMuOyoA	actually information child week	Anthony Ross	KRNUT0897215	366159	
nkqdleMtdlRtGbRtruXXDjahcaXGYg		Joel Hood|Nancy Maynard|Jeffrey Vaughn	GTVLJ1443723	249077	5706.89428781
huKjlbBeweMufMpcTKjsrcHkxWYIgA	must wrong glass	Alexander Chandler|Danielle Jackson|Garrett Schneider	SRHUV5589030	893859	734276.488
JllyZHifvlzawlRWgxSNdQwGMkztez	represent somebody event Mrs	Stephanie Martinez|Kimberly Hebert|Matthew Harris|Michele Hall	LSQQL2226636	262398	49472920662.36
WRBqPXRGQBqtDvPkXGqyURDDbisewP	fund poor receive	Heather Kelly|Ann Silva|Lisa Hunt|Patricia Dixon|Christine Martinez	KPVHT2921682	896138	463365.93275
fGCcxaqYWNshKkwrxYNQATurkzaEZL	reason firm	Elizabeth Smith	ATAMQ1149828	568601	3087300.93
riXyxbRFnXAeANpALbQGLGsqTtmexC	maintain seek maybe	Barry Ingram|Ariel Williams|Dakota Woods MD|Christopher Payne|Bryan Morris	OMYGJ5026571	351795	3141161689253.97
CUSQcuRddyisYzPtfnucDPadAhvrFW	sort control	Joseph Cook II|Steven Wallace|Julie Schmidt	TNWMP9162497	604852	98.0
MDfUpPlAkgEbXmOUIiImezTbJwWNEN	control whatever	Barbara Forbes	CISMD9676137	380990	70788830984.7
XyFgmmsFcJlkylRyibsVlraFvtmpaC	mission new	Mario Russell|Stacy Robinson|Annette Lopez|Cindy Mendez|Brooke Lee	BFGZS4618943	890727	0.6436382704
ARndgQYaxqZkhrdySirzWbchPqnWti	cover time a	Rebecca Brown	NRNLZ9507113	292637	19837813667383.0
xyPJyoxZBBjTDEAAvGssOXiDKbWXqT	catch live	Samantha Hahn|Sabrina Parker	UYTHQ2996576	212380	29851.202
GmZUjLPImxObFnqoetlClReSomtzmd	six project	Louis Nixon|Taylor Martin|Martha Knox|Christopher Stone|Andrew Anderson	CIMLO4909687	421044	3696993.2
osfIaiNIyPNbBJvyGuYRNsMWbtJcqX	race certain	Marcus Haley|Casey Hill	ZMIYV8302100	740102	581.67674
xANjZubPYCNhtQeTBwbCWsdiHIchgr	pressure amount	Jerry Johnson|Jonathan Moore|Lisa Cooper|Sandra Williams|Tina Adams	HRHTU8970706	45874	179117599.7
OOvkafLUxGATsZrFBuksnWDcDesIkS	suffer sing memory add	Matthew Bowers|Jennifer White|Shannon Rowland|Crystal Castillo|William Brady	BRIUB7950193	628806	94136366411591.3
EDBhBDzzsXvdftFVSEEgTetbzRPSgp	seat whether	Jonathan Cunningham	CHVEU6264946	793259	77795041707.76
QDYOIxZsAtKuLBSfqTXVNbMZuwSguf	training middle safe	Gary Rush|Edward James	BWZWA0395208		754554.62
bBLJQmMWhSfVcKfafMMddAipUfTCFm	experience make	Katie Farmer|Nicole Young|Sarah Fitzpatrick|Michele Alvarez|Christine Burch	AZVCA9043427	4635	31662.0
nYMzgMbniQbvzQDOPrQPWclGCjBvcm	far article street	Ashley Thomas	TMQCE8388199	579276	969829681336987.0
OMADLddugxUoPhMeeJOrqsTlYyutbL	mission for country	Amy Collins|Claire Navarro	MAQUE7027054	568615	9254789.9
QiImbfXpjmKgQKSZlckujTCOpnHeDR	again recently	James Hill|Kristina Johnson|Douglas Wells|Faith Foley	MHTXU2490603		7362023.9
jigZcfDkRhVJUZzlAJCWaQKvOYdpSp	situation term different	Lisa Ayala|Jason Flores	SZOXV3681316	894116	97383.889
EFDDGEsqZvRTqrPCTxRTIxAzuStqHg	address visit tonight	Richard Wilcox|Nathan Mullins|Timothy Rogers	GRNFW9421656	562783	31925221.985
jMshYCuGCMjCektVYVgeArOynsesHI	really third	Edward Cole|Robin Smith|Debra Thompson|Michelle Doyle|Randall Caldwell	BYUUW0856801	530215	2.0
tlXMXcCTvXumsqYuXsxiURAHCfKmPs	between executive give	Dr. Nicolas Dennis|Charlene Taylor|Barbara Klein		611415	67835938.66
jOCtWGdYebPBxQSjfryBpllLFQApAR	cultural during respond	Joe Jackson|Lorraine Hamilton|Carl Carpenter	JPEKU4050524	425101	92950.3790297803
ZTUQynGeMFFZwaUWhCbDWEZILwvCUm	inside occur	Chelsea Gonzalez|Curtis Spence|Kathy Roberts|Amanda Porter	BIWHV6873861	556641	69726.208
TjCBwrMdngEPSJELyjeqUjSKvoybbR	fall food boy	Nathaniel Shaw|Ann Taylor|Shane Roberts		204386	5077124483286.1
DjVBIjXrqtCBPRkvfXtqCiXaWjDczV	service myself Democrat	Jill Randolph|Emily Mcclain	MKTZK6168387	206324	6547661.3348747
YqogDYibNBKeSQugwUXYWrmhYNbBae	building reach behavior		JPJAF9259306	178455	56.9726888298278
fHxtMWPOPwyuvDJIjHycmAMZZCvecu	event person	Erika Gibson|Justin Evans|Stacey Miranda	FRUCM5780259	522671	83580.6019957
LoUiiDiPmGfqjlmGyymsooPJGJWXBF	goal accept	Carla Weaver	UYYVD7362260	388111	22084745091.0
ssbOPVzgFwUmCbNUxTYEzxsNlwHSTh	positive carry	Briana Thomas	MTYKQ7904464	137468	35470212.759663
onPyNtbiNiRoJQFKCPDHmdRpczNroO		Christopher Smith|Jeff Taylor	UARYD8671349	926429	17.393164
BSCHerwlOdfvWRxUCvbsXxEqyzCMcP	should close fill they	Christina James|Walter York|Jennifer Cooke|Eric Small|Michelle Stewart	AOCEZ6381274	863790	3020.0
LaioUZbfwmAwlfzmMUAhYMPJPoVlLO	rate social office have	Michelle George|Jeffrey Hogan|Sandra Clark|Megan Long|Matthew Nguyen		230243	420016819.40521
mNkBqijwVvchDNkBtfxKiidrlpwjNv	edge specific	Andrew Atkinson|John Ferguson	GHVQO3222629	413614	38261.625
BhurZjrAHvmEkYzmojwqxCumMfkcfW	left strategy institution	Regina Valdez|Jack Small|Timothy Salazar|Ann Schwartz	FIUGG3064854	271008	725955.0
AJxSjIKbhsHpRAIdVxQFQrGQXmoeKQ	against head	Kevin Ross|Carolyn Spencer|Deborah Hensley|Rebecca Fields	BRGUU5649075	325269	7919607007.5
sfdvePNEJFphkXHZzKEsGyhEDckhBw	term onto interesting speak	Kenneth Gross|Benjamin Ferguson	PGXOY6549443	889374	1872208626321.35
dcieUsVsXrEoXnKBUHTzFgJVdRosrG	whatever firm set	Megan Andrews|Eric Clark|William Willis|Jason Swanson|Jeffrey Miller	DOYHA2820923	473639	381774822521.0
jOaMBonCduGkfcQThbnpDsskhTVyud	significant if	Philip Lawson|William Olson|Edward Rivera|Gabriela Spencer|Rachel Ward	ERTAM0168832	579593	807614340816.57
iMJWAsadmXhpQJYzBkMoyVZqFwZRoD	include far maybe	Charles Gonzalez|Dawn Dudley|Rebecca Roberts|Jeffrey Cannon	DJHSQ7794089	440890	534601070850074.0
vWhnDKrBIrSclMeOCefEQweHfBrdyE	relationship eye center	Debra Moore	AUTDM3255095	235695	15137892825581.0
oMJuwcfSUVvtrehWSTQfQvTukgJToB	turn travel	James Wilson|Michelle Smith|Nicole Wright	LIDNE1611485	78822	31901810.153
lLHQJlecHDoIwPRngIYQWBDxAcDbBs	most trial	Tara Johnson|Lauren Brown|Kaylee Morgan|Brian Wilkerson	GBCHM4834359	388859	392.0
FIGHEuLSwPrsFVlkuYlHYhpBfRgTAx	say perform bring less	Joel Young|Rebecca Hart|Sandra Flores|Annette Evans|Abigail Smith	BNKSX1204837	95019	373.8
VrYaTHIrgHiWEyICSUOJzBvvVeUAUA	day deal	Stacey Santiago|Danielle Roy|Kelly Hanson	GYDMJ8563036	884903	1453.1
BcpdTMGuZXgBfgZhtPdyDqiuRnGWeZ	cost edge hour plant	Jeffrey Delacruz|Marcus Wallace|Kevin Mitchell	ARQGU6263425	241574	596292847710866.0
fSPpgpALpvdMbcuBtgRiSgLWcBZyKb	on reduce capital share	Leonard Garcia|Elizabeth Perez|Timothy Spencer	ALEZT3745928	457362	40305.548
DGJDNxxvowKMViyUKJwWyCKwijJoGu		Ryan Carney	GMPBQ1141001	760931	28056631.9
IwPxyFrDdVTNCMgQUapCvoMvbAjlvp	computer situation indeed ready	Kelsey Jones	ERCFS4228924	406498	1.89649276
MJnkqQcIqkvEdsvtdVLzZvXBAaoFRG	like effect Mr	Matthew Hebert|Kristi Davenport|John Hubbard|Cynthia Herrera|Andrew Ochoa	CZKBP8341192	637608	42968.5094224547
emCpCrzDtazgpKIGFjsaekFekZZZtv	police work short training	Peter Mccann|Linda Church|Connie Patrick|Kayla Ellis	PEOZA3575963	237905	398185462790089.0
XuOzVwzuPjFmfBDiCqPUwXlumLHtVe	send box	Melissa Turner|Dustin Yang|Benjamin Campbell|Jesse Ford|Crystal Smith	CZNEG4059287	371180	924150.951
gTAGJQaOgppxbGWComuMXKXIrCxQbv	back whatever participant long	Anna Rose|Sarah Parker|Amanda Jones		841831	51048792956829.0
OdsFiONpuFMkmYtdSDOBTgiNtyESmb	view media	Adam Phillips|Michael Lopez|Thomas Jacobson	SLICM5994706	164000	67752.352937
fkYIgsVubtaZMezVjxFwyNRqiifssN	ten cultural	Ashley Cochran|Carlos Kaufman|Michael Santana|Daniel Torres	PYDWZ7653140	925806	30508.0
UFfQrXIrgvuywPaVFRVrfJzGyqyFQf	strategy usually product cold	Stacie Leonard|Garrett Weiss|Christina Orozco|Johnny Wilson	FMNTG9442187	100037	73779.63274
BvzPNvvgRRSbASlYheXuQTxYpIYcmx	teacher see	Andrea Mccormick|Haley Garrett|Samantha Brown|Jennifer Peterson|Kelsey Moore	MCRPO0604636	785090	99156165968473.8
QfJMvIamTHRzupJzTyFsDLBelwkpvt	sort almost cultural food		DMFYR1174611	738400	729380932375.178
oKjdduJTzvIZimWdiPoyINvipPjZjG	war employee fear idea	Jenny Cardenas|Erin Mercado|Lisa Barnes|Connie Meyer	GRVHO9947153	388425	1053913472448.0
advaVGradIQaSrUXPCbnOAyRGenKBA	question week	Jessica Perkins|Christopher Graham|Melissa Payne|Vanessa Deleon	CDCSK1138626	360912	87689065.3
YvwEZexJGcNMoZJbJkUhmGZOoJjzPl	child thought son	Amy Warren|David Frederick|Tanya Rodriguez|Michael Vazquez|Dominic Mckee	UGZVR3103986	457529	4550642.0
ntETnOHqacbKOyYWgXMmtslpogUHyE	appear change	Jeffrey Flores|Kimberly Johnson|Matthew Robinson	BJMAH5867310	594686	3903.4604725
qYlzztleqTbaGvYTIzTeuuEEfVlgQM	case himself rule	Brittany White|Jacqueline Smith|Karla Murphy DDS|Erica Carr	SCISZ2475958	25421	85.7
DlqsVzCMAQLwKnJyvXnaLdiEHWdYtn	staff occur answer		IRASG3587632	286642	58429182.681487
gSzWVPxBVTOKJIHZYhUDexfbiLszNp	bill animal unit mention	John Sanchez|Bridget Knox	FMFAW7325729	498844	432.848601
XlJyFSjnFFwbeDyFutjzdwZmwWDnQy	measure prevent	Keith Miller|Jason Salazar|Michael Fuentes	KINLA7251040	34246	801988674814.69
qwuxbYNbSqmCeiVBEmXvUhFyYJtGdw	yeah door action important	Jacqueline Williams|Gregory Hunt|Michael George|April Li	ADWNT3013708	93231	74326469974746.5
diSiSiOAhHojRiofLiXplCJUSwGpLw	computer economic	Antonio Shepherd|Kimberly Young|Pamela Beasley	CRBTG4953788	840902	313171211.24539
WFTyLPYLkdSvsmTJRfgEqsRXaQBQFK	high leave eat	Debra Taylor|Janet Lee|Jonathan Brewer	SEXEA3971083	599342	29.130895308
xEECFpbxBaSPfbmiMqbBSZcfXnsCIh	prove threat	Travis Powers|Breanna Brown|Sara Conner|Michele Brown|Penny Faulkner	TVOZH2565545	1542	9888671715.509
PbAdFNRIywnQrfeTMgldOMXbqwNhSV	room few suddenly wind	Jennifer Atkins|Kenneth Snyder|Alyssa Morales	HNMYH6958947	511650	8341867.117979
RFYTaxnFvPVNimDcEzBmUOVExDiFJF	within language	Kathryn Schwartz	LTMIQ3345972	593172	84145448.0
fNrBCyCYajJbXWbJqGulhhAQIxLcsX	bit method garden		HUGHA3821901	414752	66899034.96
uBwfdPOYbXSfaCpPWViKJdMltuLqmb	either later window body	Matthew Ramirez|Dr. Maria Dawson|Leslie Davis	VCISD8963321	833857	644340.4989925
WkPghzVvOnbkhHIbBqcKxpIvYRLffx	born food get		HULSH9268927	856874	534.449
OzYxNSCRlylkcbDveLSsyAzcFWbhPx	allow agreement	Peter Cruz|Christie Thomas|April Green|Kathleen Valdez|Karen Waters	UYSHX3872493	753663	86940442170.51
MqWGdeTapIetqZIbXjnGsVUrVjegjE	if leg recent least	Steven Harvey|Benjamin Salazar|John Miller	IRSCB1133814	550915	1.68748958124124
zRygMhNgRMNuCbhMPSFQjdEGrBVdaT	wish fill interview	Alexis Benton|Mark Phillips|Benjamin Moore|Gabrielle Baker|Heather Moreno	QAPGX7260472		
uXXmZjJRrVsberpuZgbkwGSymDqNTD	teacher although behavior major	Marcus Boyd|Jennifer Walker	JMAYN2276740	438004	359510.62618
zAkuaqaoLMokBRBvXeGcCqzoDzcwIZ	teacher social style	Stacey Stephenson|Shannon Harris|Elizabeth Burns|Nicholas Wheeler	MLYXH8064265	635206	3783069881866.84
gssGtDdRNwpTpOSPteLVEPwNPBabTd	win recently	Christopher Phillips	MRXQG3507254	486990	15877467.133627
jrPnnabIqCgkkgRoVXjKZCwSKmzTHn	choice catch performance	Sean Freeman|Mr. Lance Lewis	SARLG6760590	611821	9.813653752
ONWfEUkSNgVCxWvhqTeoucRPxzXWoL	nature allow director	Mark Craig	SYEIP9157862	78953	998143311411132.0
oaEOidUIiYRpLQPXBPLtjxxkROhDCB	money bar first tax	Ryan Fowler	MTFSQ2601975	484052	96712199902349.0
nBwkKLajeYUKsJuXTJIwMBmvXsZfiz	international sound scene	Heather Wells MD|Carla Davidson|Craig James	ECIQU7327947	198526	46115.17081
azeXEaEwqBarkqsiruidhFMZFyQlgU	ground team carry	Melissa Phillips|Keith Perez|Alexander Myers	SBSKA8143057	439668	82706.95128227
XWnsxsIdITutjGNTHnWOJvOwneYTvA	share case	Nicole Scott|Stephen Martinez|Andrew Scott|Scott Ramos	CMVXA8737331	28282	43177211791836.5
mMLJUcEvAWhOJuLPIXmWLSdQIHuiWL	exactly onto be	Christopher Hill|Stephanie Ramirez|Connie Drake|Edwin Mcclure	VNRYT0079987	170270	4548218016068.0
OJEFGyZcxUQyGZfXBsJoVVbioDVgjY	leader at	Benjamin Lee|Charles Gutierrez|Elizabeth Bailey|Brittney Bishop|Maria Harper	PAEVF9252243	554195	49772841551.65
DntmTQjqsYVhWISeZxcwZHBjtIQxun	entire memory	Dustin Roberts	GYDDB2836033	357681	69994929333.326
hRBNFowsVOKenXwASNDXtFHeUPlkhE	peace move shoulder brother	Stacy Collins|Debra Harris	DEGTL7776947	31528	234.656193289
xYIfosarkKmQAHwzqZNUAfdNyeNJcV	she its	Thomas Hernandez|Sandra Cruz|Matthew Summers|James Mcdonald|Melissa Myers	DEMRW7517276	748619	50288114770933.0
EGKVgzeTObibbLEPJztDNujjBLrpaR	wrong right on PM	Katherine Lucas	NZHVG4702379	595477	1931913894056.58
QuMqUFiDPxOmvaVXOLfbMxukPSdGSX	when face participant upon	Brian Miller|Randall Gonzalez|Anthony Arnold|Beverly Thomas		846686	8864425094783.0
xHvBHVaVXIWFMOWpbfOUxzXlDvVoIx		Norman Harper|Joseph Stone|Deborah Manning|Nicole Phillips	INJZU3091870	126744	36616781073152.0
lWBBuUnXHHUPrEWEyXfPwfqAgysChx	everybody person hour	Jennifer Thompson|Taylor Hawkins|Leslie Rivera|Mrs. Gabriela Hernandez	BEJKD4742079	420058	4408331498570.3
bLPTUueSiQrYwgWIPbTzLQJaxhIbpy	east phone student	Adam Hicks|Brittany Hernandez|Hannah Vasquez|Anne Mcfarland|Kelly Fox	AOJJN5585536	457276	8.3
YvAJxZzhdlUdGlsrSurIpxeuedEvFQ	audience me eight about	Susan Wilson|Michael Yang	PKRIU3301065	483776	45117327.16404
wEdwKElzxtMVGlMXwAzfLYZhyJSNUi	character let smile	Paige Leon|Matthew Nelson|Brad Morrow|Robert Mcguire|Heather Mclean	CYXUN2025175	738982	1.34
iKecsmczSRjEZRPOpyKCPsieSJiclc	several young more thing	Kevin Rose|Shelby Walters|Marcia Baker|Katie Merritt|William Cummings	ALXTD8008675	194794	9065.9
YayMWaGYxdkAsGHhiaMWQuuZBGlBDh	behind some	Sheila Roman|Tracy Potter	SOSDC5457860	731917	60.162473
yyMCZhgyibkxANPBIxXqBcDHxWMoFD	money letter body	Jenna Mcdonald|David Morales	PHWFZ3265271	294513	6538285.69218
nKVvSgZKtkxAVTkBnEuxoIzExVRotG		Jennifer Bowers|Gerald Burke|Samuel Jackson|Katherine Benton	CLIHY9887100	789195	916247448354.41
UpHPmwTPeiCrgeBwzvRaLtbjmdrFzE	in stop inside organization	Madison Adams|James Lewis	BZLYJ1353729	229752	448976545.452512
TpHUIdQohSkHzIKBfWrHNCtnlZEUPh	training remain camera political	Erik Merritt|Kayla Powell|Bryan Walker	KPYCO3486018	634945	1426.27783093
kBApVMFAZbqJayHPmUmBsrjwRodamz	identify fund	Kristen Choi|Sophia Martinez	INIKY4765153	341694	392.426635574919
ZvGcIWLNjFYjmKgoInrOEBOubMTVEs	language middle size	Dawn King|Lisa Tyler	CIQQW9364420	731314	984.9382599
vciGCvjwaSSrFfzbwnjXGjAXrSYsDi	dog anyone	Anthony Hernandez|Julie Porter	IESAM9310447	728860	71921047026.0
tPlJnJEKwfDDGMiFaoxVDKFTVdNLXv	soon environment job size	Cory Lopez|Maureen Wallace		730974	3369960448.42
hyvbrJkpuhALmqogmcpqqAVolQWAXg	candidate service	Elizabeth Butler|Christopher Fernandez|Jeff Scott	CLNLY4991518	520962	3300584.8
znuphrobsRLYxSQaznDHSzGMoHyYal	reflect into chair condition	George Martin|Lisa Watson|Dennis Jones|Heidi White	YEGVG3629389	457372	447441.6041333
rsRfTqvfwDOTTkHamXEFRmSbGuajNG	these opportunity imagine animal	Jennifer Wilson|Tiffany Walls|Brandon Price|Alex Williams|Christy Hall	ROHNY8857467	859104	9.80243934
PqlzcCwzYkWYXtQOLjsUWpaUhGspax	view quickly	Mackenzie Marshall|Michelle Collins|John Leblanc|Derrick Trevino|Theresa Martinez	TZJEH0630384	63496	3.0
TqiczkYKhxrLfwfWtPhAkTJLITINys	join American	William Mcdonald|Kristen Moore MD	ESJGU3130969	927084	8519203868.60346
BXNHqQrEoeIfImpJnBfZSsNqNLTsad	address by	Sandra Bennett|Ryan Watkins|Charles Thompson|Larry Mora	MCQPY5322015	513295	25375230601341.0
FrivFvcqvfHAntHgGKmEyrntVgRDHt	view become story	Christopher Moore|Joshua Davis|Sarah Brown|Stephen Nelson|Holly Murphy	QABCG8359731	544098	257122523.7
kfxGTXtMMcUdpnULEehXsrSDifFHvS	door quickly	Mr. Jonathan Quinn Jr.|Amanda Cervantes	MGKZT3468959	865824	9147281459816.0
dCHBuuxrzBcbfchONuPcRukPUyCHZq	prevent play bill	Amy Scott|Kathleen Page|Douglas Cole	CDRTM0362882	990639	558373816073412.0
OoSxTDffYvPgpjFyUPWquEvysvXgRG	drive hold chair	Patrick Crawford|Jeanette Day|Daniel Bailey|Sharon Waller	PTSJL4892612	166159	9432360680964.6
YvLQRpSkdIIUKLwfPQpoeuMxBKeFWT	record area may record	Rebecca Clements|Michele Perez|Nicholas Mcpherson|Benjamin Allen	SZEIU9488406	12519	4.6935381
SEKijDGzqrdNKXqRldyjzIbxbdUaUN	guess month concern	Mrs. Barbara Parker|Laura Barker	GNGAH7819239	493856	75610420167931.7
